review,label
"அடேய்.நீங்க நாடககாதல்னு சொல்ர இளவரசன், சங்கர்லாம் நம்பி வந்த அந்த பொன்னுங்கலுக்காக உயிரயே வுட்டானுங்கலே தவிர நம்புன பொன்ன கைவிடலடா.நீங்க பெருசா நெனைகிரவனுங்க தான் நாடக காதல் பன்னி பொன்னுங்கல கூட்டிட்டு வந்து நண்பர்கலுக்கு விருந்தாக்கி சீரலுச்சானுங்க பொள்ளாச்சில.தவறான புரிதல் இருக்கலாம் அதுக்காக மத்தவங்கலுக்கும் தவறான சிந்தனைய விதைக்காதிங்க.திருமாவளவன புடிக்கலனா அவர தாக்கி படம் எடுங்க.அந்த அளவுக்கு அறிவு இருந்தா நீங்க யேன் இப்டி படம் எடுக்க போரிங்க.இந்த ஜென்மத்துல ஒழிக்க விட மாட்டிங்க போலயே",0
Amazing Film NGK Fire ... Nadippin Nayagan SURIYA Acting .,1
True...         Poor kaadhalicha kootitu poraaan.......         Rich kaaadhalicha kooti kodukuran,0
THALAIVAR ku vayasu achunu evanda sonnathu aiyoo aiyoo inna youngu,0
varla varla ma bairavaaa !! BGM massss thalapathy classs !!!,1
Yen bro dislike pannuriga movie semaya thanks erukku,1
Super love you jayam Ravi anna,1
2:20 oppo phone bokeh mode 🤣,1
Dislike பன்னிருக்குற உழச்சி சாப்ட வக்கில்லாத...ஓசி சோறு பரபுண்டக்க சார்பாக படத்துக்கு கண்டனம் ..,0
"Kevala mana padam pengalai ilivu paduthum  padam totally Tamil culture ku oppadha padam ,,,,",0
Semma teaser nanakave ilaa runbaa nala arkaaa marana mass surya anna...................,1
"THALA, THALAPATHIYA VACHI SENJITAAN. 🤣🤣🤣IVAN SIRICHI  KADAISIYILA THALA, THALAPATHY FANSA AZHA VACHITTAAN.",0
Etho nalla story ya mokkaya eduthu vachirupangalooo??🤔,0
சரியான கதை.  . சரியான காலத்தில்.,1
Mokkaiya iruku. Ellam avan seyal and arasaatchi ah copy adikura maatri iruku,0
yaara pathuvenna sirika llam aanaa thalapathya,0
linka share pannunga views like varattum yaru mobile pathalum like podunga,1
Ada cha Enna ivalo kevalama iruku,0
any telugu guys  jai ajith.....sema masss da,1
Aiyo Neeyum ennomo try panre.... Unga life kooda kastam thaana maaplea.,0
nammalala record create panna mudiyathu la,0
hip hop tamizha fans like me I am also Adhi anna fan,1
just 55k likes to reach 500k likes,1
Etha unlike panna eppi than manasu varutho,1
திருமாவளவன் ஐயம் பா குஞ்சித் தையும் செருப்பால் அடித்த மாதிரியே இருக்கு இந்த டயலாக்,0
#2 on Trending Malaysia like podunge!,1
Plz verum vijay sethupathi podathinga  Makkal selvan vijay sethupathi nu podunga,1
5million suriyaaaa thallliiiivaaaaaaa .....TELUGU SURIYA FANS,1
Vikram sir you will never get old,1
ஜெயம் ரவி ஆர்மி நீ நல்ல மனிதன் உன் படங்கள் சொல்லும் அதை,1
ajith oditara bayathula ........ bairava da pangu,0
3.4k disliked ivanunga elam hari padam pakuravanunga pola,0
ப.ரஞ்சித் போன்ற ஜாதிய பிரபலங்களுக்கு சரியான பதிலடி -(அனைவரும் மனிதர்களே - மனிதம் வாழட்டும்)மனிதனை மிருகமாய் மாற்ற நினைக்கும் ஜாதிய மிருகங்கள் ஒளிக,0
பிஜேபி தயாரிப்பு சினிமா வா. மதவாத நெடி அடிக்கிறதே,0
Oruthar mela viswasam katrathukkaka en aduthavangala asinga paduthuringa,0
திமுக தலைவர் கருணாநிதி அவர்ருக்கு மட்டும்இரவு 12மணிக்கு நீ மன்றம் இயங்கும் போது திரெளபதி படத்துக்குஏன் நீ மன்றம்தூங்குகிறது எந்த ஒரு பதிலும் சொல்லவில்லை பணம் இருந்தால் பதவி இருந்தால் மட்டுமே நீ மன்றம் இயங்குமா,0
VijaySethupathi Anna sema mass kaatraru pa.. Vera level Thalaivaaaaaaaaah,1
aniruth serivara mattan trailer Ra namma pasanga massu maranam theme & ullallaa theme potu upload pannunga,0
over 15 million views in 3 days and over 638k likes,1
"It still looks like a fan made trailer,",1
விஜய்க்கு கம்பு சுத்த தெரியாதோ! CG work நல்லா தெரியுது,0
Kajal is shit I prefer someone like Nayanthara,0
41 days left for kaappaan release,1
Dei idhu amma makkal kitta chinnatha kaatra maari illada evano machan ennaku dhumu kudraa nu saigai la soldra maari irrukku #ennadapannivechuirukinga,0
Yean da idhu ellam oru movie ya da ethanai periyar vandhalum ennadhan padichalum ungala ellam thiruthave mudiyadhu da,0
suma comedy panathingada... intha padam enna reallifeah ? poda neengalum,0
"Evanavathu Trailer Nalah iruku,Intha frame nalah irukunu solranah paru....Hit Like nu Varanunga Youtube ah da ithu..",0
Entha trailer best nu Pakalam  Like : Asuran   Cmnt: Kaapan,1
முதல் முறையாக இப்படிபட்ட உண்மை கருத்தை படமாக எடுத்த இகயக்குனரின் தைரியத்தை பாராட்டுகிறேன் . பெண்களை ஏமாற்றி நாடக காதல் செய்யும் ஓநாய்களுக்கு எதிராக இந்த படம் இருக்கும் என்று நம்புகிறேன். படம் வெற்றி பெற வாழ்த்துக்கள்,1
first time trailer skip panni pakka vachutingalgada,0
Thala irukkum bothu vaal aadakudaathu da,0
நாடக காதல் செல்லுர நாய்கள பெண் ஒலுங்க வழங்கட என்தன்   பசங்க பெண்ணுகாள ஏமாந்து நலும் ஒரு பெண்ணு சரியா இருந்த பேதும் ட,0
"Selva sir, marana waiting... trailer la ithuvaraikkum Paakkatha surya na va Pathen, Vera level la irukkum kandippa youth Kana padama irukkum",1
pana maratthula irupathu nonku Thala ya ethirthaa sanku,0
Same masalla . 10001 Film with a same seen in India film.,1
Inime Evanavathu Recorda Pathi Pesatu Aparam Avanugalukku Irukku,0
Saathi elam tooki erunchitu..poi padikura velaiye parungeya...athan unnaiyum un kudumbathaiyum kapathum...,1
Mannu Ponnu Rendum Mukkiam...Kaiya vettuvom...................Semmmma Semm....Ranjith Narakkooothi un Poo.la vettuvom,0
Yappa north india love padam illa thappichan.,1
Dhanush-Vetrimaaran innum ethana padam sernthu pannaalum elaamae sorgam thaan cinema lovers ku,1
Vera level.  Uvan. Anna Bgm. Verithanam,1
Not matching  jayalalitha amma,0
Intha padam pudichavanga like pannunga seruppadi to haters...,0
இயக்குனர் பா.ரஞ்சித் தனது படங்களில் பேசியது சாதிய கொடுமைகள்... இயக்குனர் மோகன் பேசுவது சுய சாதி பெருமை .. ரஞ்சித் எனும் மனிதர் சாதிகள் ஒழிந்து சமத்துவம் வளர படம் எடுப்பவர்.. மோகன் போன்ற இயக்குனர்கள் சாதி பெருமை பேசி நட்போடு இருப்போரை வழிமாற்றுபவர்.. ரஞ்சித் பொதுசமூகநீதி இயக்குனர். மோகன் தன்சமூகநீதி இயக்குனர். ரஞ்சித்துடன் ஒப்பிட தகுதி இல்லாதவர்.,1
வீரம் எங்களின் அடையாளம் விவேகம் எங்களின் வெற்றி,1
Rajini:naan arasiyal varuvadhu urudhi Jayam ravi:ithu 96 Purinja vanga like podunga,1
".ivlo hard work panni avlo udala varuthi own stunt panna mokka nu solvinga adhe train ah dhaandi jump panna, sura kudave neechal adikiradhuna  mass nu kathuvinga....this is truly for ajith fans only...ungalukku pudikalana .......velaya paathutu poda",0
"My fav directer athu eno teriyala kadhal konden, 7g,puthupetta,mayakkam enna, 1000il 1van, intha movie la first chinna vayasula pakkum  pothu yar da ithu psycho director nu sonnen aana,ipo avoroda padanghala repeated mode la pathu2, ivar mathiri yarumae padam edakkamudiyathu nu, ipo intha director mela na kadhal konda psycho va maari irukken, nxt NGK aaga marana waiting.......selvaragavan sir",1
